date,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
2015-02-05 15:35:00,22.55,27.445,449.5,1051.5,0.004641611766154,1
2015-02-05 15:36:00,22.5,27.4725,460.75,1062,0.004632100264599,1
2015-02-05 15:36:59,22.5,27.39,461,1068.33333333333,0.004618086776164,1
2015-02-05 15:38:00,22.5,27.34,454,1074,0.004609594057907,1
2015-02-05 15:39:00,22.5,27.29,469,1072,0.004601101569855,1
2015-02-05 15:40:00,22.5,27.315,469,1068,0.004605347785106,1
2015-02-05 15:40:59,22.5,27.29,479.666666666667,1072,0.004601101569855,1
2015-02-05 15:42:00,22.5,27.2225,476.75,1072.75,0.00458963707613,1
2015-02-05 15:42:59,22.5,27.2225,476.5,1074,0.00458963707613,1
2015-02-05 15:43:59,22.5,27.2,474,1069,0.004585815671447,1
2015-02-05 15:45:00,22.5,27.15,481.5,1068.25,0.004577323827919,1
2015-02-05 15:46:00,22.5,27.2225,474,1079.75,0.00458963707613,1
2015-02-05 15:47:00,22.4725,27.1975,479,1085,0.00457767810883,1
2015-02-05 15:48:00,22.5,27.1666666666667,469,1066,0.004580154416853,1
2015-02-05 15:49:00,22.5,27.125,474,1063.5,0.004573077992469,1
2015-02-05 15:49:59,22.5,27.15,469,1065.5,0.004577323827919,1
2015-02-05 15:51:00,22.5,27.125,474,1071.25,0.004573077992469,1
2015-02-05 15:52:00,22.5,27.0666666666667,479,1068,0.004563171266854,1
2015-02-05 15:53:00,22.5,27.1,478.5,1064.75,0.00456883221456,1
2015-02-05 15:53:59,22.5,27.1,478.5,1070.75,0.00456883221456,1
2015-02-05 15:55:00,22.5,27.1,477,1072.33333333333,0.00456883221456,1
2015-02-05 15:55:59,22.5,27.025,470.25,1079.25,0.004556095226068,1
2015-02-05 15:56:59,22.5,27,469,1063.5,0.004551849678313,1
2015-02-05 15:58:00,22.5,27,460.666666666667,1074.33333333333,0.004551849678313,1
2015-02-05 15:59:00,22.5,26.9725,465.25,1068.75,0.004547179642234,1
2015-02-05 16:00:00,22.5,26.7333333333333,452.333333333333,1064,0.004506567415324,1
2015-02-05 16:01:00,22.5,26.925,446.5,1048.5,0.004539113380252,1
2015-02-05 16:01:59,22.5,26.9725,449.5,1054.5,0.004547179642234,1
2015-02-05 16:02:59,22.5,27.05,460,1055.5,0.004560340831361,1
2015-02-05 16:04:00,22.445,26.9,456,1064,0.004519624644451,1
2015-02-05 16:05:00,22.4175,26.82,456,1063.25,0.004498504201656,1
2015-02-05 16:06:00,22.39,26.6966666666667,444,1078,0.004470133411575,1
2015-02-05 16:07:00,22.39,26.9633333333333,444,1067.33333333333,0.004515108636312,1
2015-02-05 16:08:00,22.39,27.0225,454.75,1074.75,0.004525088389664,1
2015-02-05 16:08:59,22.39,26.8233333333333,453,1077.33333333333,0.004491495838164,1
2015-02-05 16:09:59,22.39,26.84,449.5,1072.75,0.004494306792229,1
2015-02-05 16:11:00,22.39,26.745,449.5,1074.25,0.004478284691932,1
2015-02-05 16:12:00,22.39,26.79,456,1074,0.004485874005707,1
2015-02-05 16:13:00,22.3566666666667,26.73,449.333333333333,1068.33333333333,0.004466624786822,1
2015-02-05 16:14:00,22.39,26.5725,444,1062.75,0.004449194025787,1
2015-02-05 16:14:59,22.39,26.675,444,1056.5,0.004466479458202,1
2015-02-05 16:15:59,22.39,26.695,444,1054,0.004469852336726,1
2015-02-05 16:17:00,22.39,26.745,444,1068,0.004478284691932,1
2015-02-05 16:18:00,22.39,26.79,444,1074,0.004485874005707,1
2015-02-05 16:19:00,22.4175,26.65,444,1078.75,0.004469785286977,1
2015-02-05 16:20:00,22.4725,26.745,429,1077.5,0.004500965595988,1
2015-02-05 16:21:00,22.445,26.695,429,1077.5,0.004484933055245,1
2015-02-05 16:21:59,22.445,26.745,429,1083.25,0.004493394064213,1
2015-02-05 16:23:00,22.4266666666667,26.6966666666667,429,1088,0.004480182882205,1
2015-02-05 16:24:00,22.39,26.79,438,1086,0.004485874005707,1
2015-02-05 16:25:00,22.4266666666667,26.73,441,1087.66666666667,0.004485817160672,1
2015-02-05 16:25:59,22.39,26.5475,438,1075,0.004444978211359,1
2015-02-05 16:27:00,22.39,26.4175,438,1067.75,0.004423056890989,1
2015-02-05 16:27:59,22.39,26.5333333333333,441,1064,0.004442589275037,1
2015-02-05 16:28:59,22.39,26.456,438,1063.25,0.004429548814429,1
2015-02-05 16:30:00,22.39,26.26,432.75,1065.5,0.004396500423479,1
2015-02-05 16:31:00,22.39,26.4266666666667,444,1068.66666666667,0.004424602574842,1
2015-02-05 16:32:00,22.39,26.4175,444,1073.25,0.004423056890989,1
2015-02-05 16:33:00,22.39,26.34,444,1061.5,0.004409989141457,1
2015-02-05 16:34:00,22.39,26.3233333333333,444,1060.33333333333,0.004407178943972,1
2015-02-05 16:34:59,22.39,26.4633333333333,444,1057.33333333333,0.004430785386531,1
2015-02-05 16:36:00,22.39,26.015,444,1056.25,0.004355194838136,1
2015-02-05 16:37:00,22.39,26.045,429,1046,0.004360252372228,1
2015-02-05 16:38:00,22.39,26.29,435,1049.66666666667,0.004401558624644,1
2015-02-05 16:38:59,22.39,26.2675,438,1052.75,0.004397764966112,1
2015-02-05 16:40:00,22.39,26.29,438,1044.5,0.004401558624644,1
2015-02-05 16:40:59,22.39,26.3233333333333,441,1053.66666666667,0.004407178943972,1
2015-02-05 16:41:59,22.3566666666667,26.3233333333333,441,1059,0.004398189640834,1
2015-02-05 16:43:00,22.39,26.34,438,1067.25,0.004409989141457,1
2015-02-05 16:44:00,22.365,26.29,438,1067.25,0.004394823790231,1
2015-02-05 16:45:00,22.3233333333333,26.39,441,1065.33333333333,0.004400411314424,1
2015-02-05 16:46:00,22.34,26.39,438,1068.75,0.004404907378261,1
2015-02-05 16:46:59,22.34,26.39,447,1074.75,0.004404907378261,1
2015-02-05 16:47:59,22.3233333333333,26.4633333333333,447,1076.33333333333,0.004412726061484,1
2015-02-05 16:49:00,22.365,26.4725,447,1077.5,0.004425548856408,1
2015-02-05 16:50:00,22.315,26.3425,438,1073,0.004390192561951,1
2015-02-05 16:51:00,22.34,26.145,438,1068,0.004363726112663,1
2015-02-05 16:52:00,22.29,26.1425,438,1061.75,0.004349958027156,1
2015-02-05 16:53:00,22.29,25.7,441,1045.66666666667,0.004275822481896,1
2015-02-05 16:53:59,22.29,26.22,438,1041.5,0.004362944024936,1
2015-02-05 16:54:59,22.29,26.2425,442.5,1051,0.004366714254183,1
2015-02-05 16:56:00,22.29,26.125,438,1059.25,0.004347025779598,1
2015-02-05 16:57:00,22.315,26.2,438,1065,0.004366277063979,1
2015-02-05 16:58:00,22.29,26.175,442.5,1064.75,0.004355403702603,1
2015-02-05 16:59:00,22.29,26.1,441,1054.66666666667,0.00434283690214,1
2015-02-05 16:59:59,22.29,25.995,447,1042.5,0.004325244228632,1
2015-02-05 17:00:59,22.2675,25.8925,438,1039,0.004302134705683,1
2015-02-05 17:02:00,22.29,25.89,447,1036.33333333333,0.004307652543381,1
2015-02-05 17:03:00,22.29,25.89,447,1036.5,0.004307652543381,1
2015-02-05 17:04:00,22.29,25.8566666666667,433,1038.66666666667,0.004302068088047,1
2015-02-05 17:05:00,22.245,25.7225,433,1030.5,0.004267804503909,1
2015-02-05 17:06:00,22.23,25.6666666666667,433,1023.66666666667,0.00425456331565,1
2015-02-05 17:06:59,22.29,25.6,433,1019.5,0.004259071117428,1
2015-02-05 17:08:00,22.245,25.55,433,1010,0.004238988738565,1
2015-02-05 17:09:00,22.2675,25.575,433,1002.75,0.004249020532627,1
2015-02-05 17:10:00,22.29,25.5666666666667,433,1002.33333333333,0.004253487528407,1
2015-02-05 17:10:59,22.2675,25.4975,433,998.75,0.004236057023591,1
2015-02-05 17:12:00,22.245,25.55,433,1002,0.004238988738565,1
2015-02-05 17:12:59,22.29,25.5,433,1002.25,0.004242320649052,1
2015-02-05 17:13:59,22.29,25.5,433,1001.5,0.004242320649052,1
2015-02-05 17:15:00,22.29,25.445,433,998.5,0.004233108273379,1
2015-02-05 17:16:00,22.29,25.2,433,990.75,0.004192074619764,1
2015-02-05 17:17:00,22.29,25.23,433,991,0.00419709885986,1
2015-02-05 17:18:00,22.245,25.15,433,986,0.004172179775156,1
2015-02-05 17:19:00,22.29,25.2675,433,976.25,0.004203379273358,1
2015-02-05 17:19:59,22.29,25.2,433,966,0.004192074619764,1
2015-02-05 17:21:00,22.29,25.2,433,966.333333333333,0.004192074619764,1
2015-02-05 17:22:00,22.29,25.15,433,967.5,0.004183701065432,1
2015-02-05 17:23:00,22.29,25.03,433,970,0.004163605448702,1
2015-02-05 17:23:59,22.2225,24.865,433,954.75,0.004118902958564,1
2015-02-05 17:25:00,22.26,24.8266666666667,433,951.666666666667,0.004121973612353,1
2015-02-05 17:25:59,22.245,24.89,433,940.75,0.004128761592516,1
2015-02-05 17:26:59,22.245,24.89,433,935.5,0.004128761592516,1
2015-02-05 17:28:00,22.2225,24.84,433,933.25,0.004114734296936,1
2015-02-05 17:29:00,22.2,24.7,433,937.666666666667,0.004085751765299,1
2015-02-05 17:30:00,22.2,24.7,433,938,0.004085751765299,1
2015-02-05 17:31:00,22.2,24.7,433,933.5,0.004085751765299,1
2015-02-05 17:31:59,22.2,24.7,433,925.5,0.004085751765299,1
2015-02-05 17:32:59,22.2,24.65,433,921,0.004077426795072,1
2015-02-05 17:34:00,22.2,24.5666666666667,433,920.333333333333,0.004063552336664,1
2015-02-05 17:35:00,22.2,24.55,433,912.25,0.004060777518775,1
2015-02-05 17:36:00,22.2,24.334,429.5,913,0.004024818103864,1
2015-02-05 17:37:00,22.2,24.34,433,903,0.004025816920721,1
2015-02-05 17:38:00,22.2,24.395,433,905.5,0.00403497289043,1
2015-02-05 17:38:59,22.2,24.34,433,907,0.004025816920721,1
2015-02-05 17:39:59,22.2,24.3566666666667,433,903,0.004028591428715,1
2015-02-05 17:41:00,22.175,24.39,433,900.5,0.004027962494025,1
2015-02-05 17:42:00,22.175,24.365,433,900.25,0.004023807082012,1
2015-02-05 17:43:00,22.2,24.365,433,900.5,0.004029978691933,1
2015-02-05 17:44:00,22.1333333333333,24.29,433,898.666666666667,0.004001105680296,1
2015-02-05 17:44:59,22.15,24.2225,433,892,0.003993995516994,1
2015-02-05 17:45:59,22.1333333333333,24.2,433,886,0.003986185661109,1
2015-02-05 17:47:00,22.1,24.2675,433,884.25,0.003989211456559,1
2015-02-05 17:48:00,22.1,24.245,433,887,0.003985489096164,1
2015-02-05 17:49:00,22.1,24.29,433,884,0.003992933861223,1
2015-02-05 17:50:00,22.125,24.2675,433,878.5,0.003995333191622,1
2015-02-05 17:51:00,22.1333333333333,24.26,433,887,0.003996132261543,1
2015-02-05 17:51:59,22.125,24.15,433,882.25,0.003975864667231,1
2015-02-05 17:53:00,22.1,24.0725,433,879.25,0.003956952470453,1
2015-02-05 17:54:00,22.1,23.9966666666667,433,866,0.003944408207071,1
2015-02-05 17:55:00,22.1,24.12,433,866,0.0039648101223,1
2015-02-05 17:55:59,22.0666666666667,23.9266666666667,433,863,0.003924795782165,1
2015-02-05 17:57:00,22.025,23.945,433,853.25,0.00391779269091,1
2015-02-05 17:57:59,22,23.9266666666667,433,858,0.003908772046435,1
2015-02-05 17:58:59,22,23.89,433,852.5,0.003902744423925,1
2015-02-05 18:00:00,22,23.89,433,850.666666666667,0.003902744423925,1
2015-02-05 18:01:00,22.025,23.9175,433,847,0.003913264934281,1
2015-02-05 18:02:00,22,23.89,433,840.666666666667,0.003902744423925,1
2015-02-05 18:03:00,22.075,23.9725,426,839,0.003934372479797,1
2015-02-05 18:04:00,22.025,24.0475,213,845.5,0.003934669451827,1
2015-02-05 18:04:59,22,24.1,0,844,0.003937267833615,0
2015-02-05 18:06:00,22,24.1,0,846.666666666667,0.003937267833615,0
2015-02-05 18:07:00,22,24.1,0,852,0.003937267833615,0
2015-02-05 18:08:00,21.945,23.795,0,851,0.003874025196583,0
2015-02-05 18:08:59,21.89,23.8566666666667,0,824.666666666667,0.003871029648907,0
2015-02-05 18:10:00,21.89,23.84,0,817,0.003868308463951,0
2015-02-05 18:10:59,21.84,23.745,0,813.666666666667,0.003840980859077,0
2015-02-05 18:11:59,21.84,23.745,0,805,0.003840980859077,0
2015-02-05 18:13:00,21.79,23.7,0,807,0.003821894069844,0
2015-02-05 18:14:00,21.79,23.745,0,800,0.003829195505264,0
2015-02-05 18:15:00,21.79,23.7,0,781,0.003821894069844,0
2015-02-05 18:16:00,21.745,23.55,0,776.5,0.003787065559774,0
2015-02-05 18:16:59,21.7,23.7,0,771,0.003800801247403,0
2015-02-05 18:17:59,21.7,23.6666666666667,0,775,0.003795422916028,0
2015-02-05 18:19:00,21.7,23.6666666666667,0,771,0.003795422916028,0
2015-02-05 18:20:00,21.7,23.39,0,763,0.00375078633332,0
2015-02-05 18:21:00,21.7,23.55,0,755,0.003776599484207,0
2015-02-05 18:22:00,21.6,23.6,0,754,0.003761449995841,0
2015-02-05 18:23:00,21.7,23.6,0,755,0.003784666530611,0
2015-02-05 18:23:59,21.6,23.3933333333333,0,754.666666666667,0.003728313304194,0
2015-02-05 18:24:59,21.6,23.55,0,751.5,0.003753432732479,0
2015-02-05 18:26:00,21.6,23.5,0,748.5,0.003745415674549,0
2015-02-05 18:27:00,21.55,23.5,0,745.5,0.003733904112833,0
2015-02-05 18:28:00,21.55,23.445,0,749,0.003725112851529,0
2015-02-05 18:29:00,21.5666666666667,23.5,0,746.666666666667,0.00373773783144,0
2015-02-05 18:29:59,21.55,23.5,0,738.5,0.003733904112833,0
2015-02-05 18:30:59,21.5,23.35,0,732.5,0.003698522302825,0
2015-02-05 18:32:00,21.5,23.26,0,725.5,0.003684182319125,0
2015-02-05 18:33:00,21.5,23.245,0,711.666666666667,0.003681792385746,0
2015-02-05 18:34:00,21.5,23.23,0,705.666666666667,0.003679402470624,0
2015-02-05 18:35:00,21.5,23.05,0,702.5,0.003650724913182,0
2015-02-05 18:36:00,21.39,23.05,0,702.5,0.003626064678236,0
2015-02-05 18:36:59,21.39,22.945,0,698.5,0.003609450960336,0
2015-02-05 18:38:00,21.39,22.79,0,698,0.003584927560803,0
2015-02-05 18:39:00,21.39,22.695,0,677.5,0.003569898040393,0
2015-02-05 18:40:00,21.34,22.55,0,672,0.003536043890788,0
2015-02-05 18:40:59,21.29,22.6,0,666.5,0.00353301845675,0
2015-02-05 18:42:00,21.3233333333333,22.5333333333333,0,664.333333333333,0.003529786274227,0
2015-02-05 18:42:59,21.34,22.395,0,660.5,0.00351160126926,0
2015-02-05 18:43:59,21.34,22.395,0,654,0.00351160126926,0
2015-02-05 18:45:00,21.29,21.945,0,650,0.003430058789005,0
2015-02-05 18:46:00,21.29,21.85,0,635.5,0.00341512852176,0
2015-02-05 18:47:00,21.245,21.745,0,634,0.003389207859849,0
2015-02-05 18:48:00,21.2,21.745,0,631.5,0.003379811242159,0
2015-02-05 18:49:00,21.2,21.995,0,631,0.003418882163015,0
2015-02-05 18:49:59,21.245,22.1,0,637.5,0.003444845125589,0
2015-02-05 18:51:00,21.29,22.1,0,640,0.003454420229133,0
2015-02-05 18:52:00,21.29,21.8633333333333,0,638.666666666667,0.003417223954862,0
2015-02-05 18:53:00,21.29,21.5,0,628,0.003360128424353,0
2015-02-05 18:53:59,21.29,21.34,0,617,0.003334988744455,0
2015-02-05 18:55:00,21.2,21.1666666666667,0,612.333333333333,0.003289445884402,0
2015-02-05 18:55:59,21.2,21.5666666666667,0,609,0.003351943634934,0
2015-02-05 18:56:59,21.2,21.6,0,616,0.003357152344751,0
2015-02-05 18:58:00,21.2,21.55,0,614,0.003349339312564,0
2015-02-05 18:59:00,21.2,21.445,0,613.5,0.00333293258042,0
2015-02-05 19:00:00,21.2,21.195,0,611.5,0.003293872397307,0
2015-02-05 19:01:00,21.2,21.2,0,600,0.003294653553149,0
2015-02-05 19:01:59,21.2,21.3566666666667,0,599,0.003319130758227,0
2015-02-05 19:02:59,21.2,21.0666666666667,0,592.666666666667,0.003273823398606,0
2015-02-05 19:04:00,21.2,21.23,0,593,0.003299340529186,0
2015-02-05 19:05:00,21.2,21.2,0,586,0.003294653553149,0
2015-02-05 19:06:00,21.2,21.2,0,585,0.003294653553149,0
2015-02-05 19:07:00,21.29,21.1,0,592.5,0.003297283014218,0
2015-02-05 19:08:00,21.29,21.1,0,593,0.003297283014218,0
2015-02-05 19:08:59,21.29,20.89,0,583,0.003264294230085,0
2015-02-05 19:09:59,21.29,20.65,0,579.333333333333,0.003226597024422,0
2015-02-05 19:11:00,21.29,20.89,0,578,0.003264294230085,0
2015-02-05 19:12:00,21.29,20.7475,0,570.5,0.003241910965993,0
2015-02-05 19:13:00,21.29,20.795,0,571,0.00324937187596,0
2015-02-05 19:14:00,21.29,20.65,0,571,0.003226597024422,0
2015-02-05 19:14:59,21.245,20.79,0,563.5,0.003239584898571,0
2015-02-05 19:15:59,21.2,20.495,0,560.5,0.003184529839702,0
2015-02-05 19:17:00,21.2,20.3933333333333,0,556,0.003168652315145,0
2015-02-05 19:18:00,21.2,20.3225,0,550.25,0.003157590582084,0
2015-02-05 19:19:00,21.2,20.1225,0,544.5,0.003126359566367,0
2015-02-05 19:20:00,21.2,20.2266666666667,0,547.666666666667,0.003142625331001,0
2015-02-05 19:21:00,21.2,20,0,545,0.003107232110143,0
2015-02-05 19:21:59,21.1,20.2,0,536,0.003119154611414,0
2015-02-05 19:23:00,21.1,20.1,0,538,0.003103636203138,0
2015-02-05 19:24:00,21.1,20.195,0,539.5,0.003118378672701,0
2015-02-05 19:25:00,21.1,20.245,0,542.5,0.003126138146517,0
2015-02-05 19:25:59,21.15,20.245,0,539,0.003135800031681,0
2015-02-05 19:27:00,21.1,20.0333333333333,0,532.333333333333,0.003093291025658,0
2015-02-05 19:27:59,21.15,20,0,534,0.003097662361945,0
2015-02-05 19:28:59,21.15,20,0,538.5,0.003097662361945,0
2015-02-05 19:30:00,21.2,19.9633333333333,0,538,0.003101507112763,0
2015-02-05 19:31:00,21.2,19.995,0,539.5,0.003106451422507,0
2015-02-05 19:32:00,21.2,19.895,0,531,0.003090838079275,0
2015-02-05 19:33:00,21.2,20,0,526.5,0.003107232110143,0
2015-02-05 19:34:00,21.2,19.9633333333333,0,522,0.003101507112763,0
2015-02-05 19:34:59,21.2,19.895,0,526,0.003090838079275,0
2015-02-05 19:36:00,21.2,19.945,0,522.666666666667,0.003098644653396,0
2015-02-05 19:37:00,21.2,19.84,0,525.333333333333,0.003082251072947,0
2015-02-05 19:38:00,21.2,19.79,0,516.333333333333,0.003074444908282,0
2015-02-05 19:38:59,21.15,19.65,0,520,0.003043188048008,0
2015-02-05 19:40:00,21.1,19.795,0,515.5,0.003056309816214,0
2015-02-05 19:40:59,21.1,19.79,0,513.5,0.003055534033507,0
2015-02-05 19:41:59,21.1,19.79,0,517,0.003055534033507,0
2015-02-05 19:43:00,21.1,19.79,0,517,0.003055534033507,0
2015-02-05 19:44:00,21.175,19.79,0,514.75,0.003069707558341,0
2015-02-05 19:45:00,21.2,19.63,0,510,0.003049466491502,0
2015-02-05 19:46:00,21.1,19.29,0,503.5,0.002977965486442,0
2015-02-05 19:46:59,21.1,19.39,0,502,0.002993477655632,0
2015-02-05 19:47:59,21.1,19.65,0,498.5,0.003033812899523,0
2015-02-05 19:49:00,21.075,19.65,0,498.5,0.003029134864702,0
2015-02-05 19:50:00,21.05,19.6,0,502.5,0.00301673001938,0
2015-02-05 19:51:00,21.1,19.7,0,505,0.00304157027407,0
2015-02-05 19:52:00,21.15,19.55,0,506.5,0.003027625702131,0
2015-02-05 19:53:00,21.15,19.445,0,500,0.00301128607297,0
2015-02-05 19:53:59,21.2,19.6,0,496,0.003044783260599,0
2015-02-05 19:54:59,21.175,19.4425,0,499.25,0.003015544091816,0
2015-02-05 19:56:00,21.1666666666667,19.4966666666667,0,497.666666666667,0.003022432144812,0
2015-02-05 19:57:00,21.15,19.55,0,497,0.003027625702131,0
2015-02-05 19:58:00,21.1,19.5,0,498,0.003010541931156,0
2015-02-05 19:59:00,21.2,19.39,0,495,0.003012002609189,0
2015-02-05 19:59:59,21.2,19.34,0,491.5,0.003004198198971,0
2015-02-05 20:00:59,21.15,19.395,0,491,0.003003505597443,0
2015-02-05 20:02:00,21.1666666666667,19.5,0,493,0.003022951399611,0
2015-02-05 20:03:00,21.1,19.5,0,489,0.003010541931156,0
2015-02-05 20:04:00,21.2,19.445,0,485.5,0.003020587685549,0
2015-02-05 20:05:00,21.2,19.39,0,488.5,0.003012002609189,0
2015-02-05 20:06:00,21.2,19.39,0,486,0.003012002609189,0
2015-02-05 20:06:59,21.2,19.445,0,488.5,0.003020587685549,0
2015-02-05 20:08:00,21.2,19.29,0,490,0.002996393983655,0
2015-02-05 20:09:00,21.2,19.39,0,491,0.003012002609189,0
2015-02-05 20:10:00,21.2,19.245,0,487,0.002989370356506,0
2015-02-05 20:10:59,21.2,19.34,0,485.5,0.003004198198971,0
2015-02-05 20:12:00,21.2,19.29,0,484.5,0.002996393983655,0
2015-02-05 20:12:59,21.2,19.29,0,491,0.002996393983655,0
2015-02-05 20:13:59,21.2,19.29,0,485,0.002996393983655,0
2015-02-05 20:15:00,21.2,19.29,0,484.5,0.002996393983655,0
2015-02-05 20:16:00,21.2,19.29,0,482,0.002996393983655,0
2015-02-05 20:17:00,21.2,19.315,0,491.25,0.00300029606695,0
2015-02-05 20:18:00,21.2,19.34,0,486.5,0.003004198198971,0
2015-02-05 20:19:00,21.2,19.39,0,481,0.003012002609189,0
2015-02-05 20:19:59,21.2,19.39,0,480,0.003012002609189,0
2015-02-05 20:21:00,21.2,19.34,0,483.5,0.003004198198971,0
2015-02-05 20:22:00,21.2,19.39,0,481.333333333333,0.003012002609189,0
2015-02-05 20:23:00,21.2,19.39,0,484.333333333333,0.003012002609189,0
2015-02-05 20:23:59,21.2,19.39,0,479.666666666667,0.003012002609189,0
2015-02-05 20:25:00,21.2,19.39,0,479,0.003012002609189,0
2015-02-05 20:25:59,21.2,19.39,0,477.5,0.003012002609189,0
2015-02-05 20:26:59,21.2,19.39,0,483,0.003012002609189,0
2015-02-05 20:28:00,21.15,19.39,0,482,0.003002727560545,0
2015-02-05 20:29:00,21.2,19.39,0,483.25,0.003012002609189,0
2015-02-05 20:30:00,21.2,19.39,0,477,0.003012002609189,0
2015-02-05 20:31:00,21.2,19.3566666666667,0,479,0.003006799647387,0
2015-02-05 20:31:59,21.2,19.39,0,482.5,0.003012002609189,0
2015-02-05 20:32:59,21.2,19.39,0,474,0.003012002609189,0
2015-02-05 20:34:00,21.2,19.39,0,473,0.003012002609189,0
2015-02-05 20:35:00,21.2,19.39,0,472,0.003012002609189,0
2015-02-05 20:36:00,21.2,19.39,0,472.5,0.003012002609189,0
2015-02-05 20:37:00,21.2,19.445,0,475,0.003020587685549,0
2015-02-05 20:38:00,21.2,19.39,0,475,0.003012002609189,0
2015-02-05 20:38:59,21.2,19.445,0,477.5,0.003020587685549,0
2015-02-05 20:39:59,21.15,19.5,0,474,0.003019844819792,0
2015-02-05 20:41:00,21.1666666666667,19.5,0,474.666666666667,0.003022951399611,0
2015-02-05 20:42:00,21.1,19.5,0,470.5,0.003010541931156,0
2015-02-05 20:43:00,21.1,19.5,0,474.333333333333,0.003010541931156,0
2015-02-05 20:44:00,21.1,19.5,0,483,0.003010541931156,0
2015-02-05 20:44:59,21.1,19.6,0,484,0.003026055717526,0
2015-02-05 20:45:59,21.0333333333333,19.5333333333333,0,479.333333333333,0.003003327152777,0
2015-02-05 20:47:00,21,19.6,0,479.5,0.00300742962468,0
2015-02-05 20:48:00,21,19.6,0,473,0.00300742962468,0
2015-02-05 20:49:00,21,19.6,0,470,0.00300742962468,0
2015-02-05 20:50:00,21,19.6,0,464,0.00300742962468,0
2015-02-05 20:51:00,21,19.7,0,463.5,0.003022848223586,0
2015-02-05 20:51:59,21,19.7,0,467.5,0.003022848223586,0
2015-02-05 20:53:00,21,19.7,0,476,0.003022848223586,0
2015-02-05 20:54:00,21,19.76,0,474,0.003032099748089,0
2015-02-05 20:55:00,21,19.79,0,471,0.003036725613046,0
2015-02-05 20:55:59,21,19.79,0,472,0.003036725613046,0
2015-02-05 20:57:00,21,19.79,0,472,0.003036725613046,0
2015-02-05 20:57:59,21,19.79,0,474.25,0.003036725613046,0
2015-02-05 20:58:59,20.9725,19.79,0,473,0.003031571195483,0
2015-02-05 21:00:00,21,19.79,0,469,0.003036725613046,0
2015-02-05 21:01:00,20.9633333333333,19.79,0,472.666666666667,0.003029854768368,0
2015-02-05 21:02:00,21,19.79,0,473,0.003036725613046,0
2015-02-05 21:03:00,20.89,19.79,0,471.5,0.003016154116039,0
2015-02-05 21:04:00,20.9633333333333,19.79,0,471.333333333333,0.003029854768368,0
2015-02-05 21:04:59,21,19.79,0,469,0.003036725613046,0
2015-02-05 21:06:00,20.89,19.89,0,471,0.003031469194771,0
2015-02-05 21:07:00,20.89,19.84,0,470,0.003023811561588,0
2015-02-05 21:08:00,20.89,19.89,0,469.5,0.003031469194771,0
2015-02-05 21:08:59,20.89,19.89,0,464,0.003031469194771,0
2015-02-05 21:10:00,20.89,19.89,0,467,0.003031469194771,0
2015-02-05 21:10:59,20.89,19.9266666666667,0,472,0.003037084911695,0
2015-02-05 21:11:59,20.89,19.945,0,469.5,0.003039892807998,0
2015-02-05 21:13:00,20.89,20,0,470.5,0.003048316648281,0
2015-02-05 21:14:00,20.89,20,0,470,0.003048316648281,0
2015-02-05 21:15:00,20.89,20,0,469,0.003048316648281,0
2015-02-05 21:16:00,20.89,20,0,468.5,0.003048316648281,0
2015-02-05 21:16:59,20.89,20,0,467.333333333333,0.003048316648281,0
2015-02-05 21:17:59,20.89,20,0,467,0.003048316648281,0
2015-02-05 21:19:00,20.89,20,0,464,0.003048316648281,0
2015-02-05 21:20:00,20.89,20,0,462,0.003048316648281,0
2015-02-05 21:21:00,20.89,20,0,466,0.003048316648281,0
2015-02-05 21:22:00,20.89,20,0,465.5,0.003048316648281,0
2015-02-05 21:23:00,20.79,20,0,464,0.003029522585952,0
2015-02-05 21:23:59,20.89,20,0,469.666666666667,0.003048316648281,0
2015-02-05 21:24:59,20.89,20.1,0,469.5,0.003063633303261,0
2015-02-05 21:26:00,20.89,20.1,0,472,0.003063633303261,0
2015-02-05 21:27:00,20.89,20.1,0,464.5,0.003063633303261,0
2015-02-05 21:28:00,20.89,20.1,0,467,0.003063633303261,0
2015-02-05 21:29:00,20.89,20.1,0,467,0.003063633303261,0
2015-02-05 21:29:59,20.89,20.1,0,462,0.003063633303261,0
2015-02-05 21:30:59,20.89,20.15,0,464.5,0.003071291912254,0
2015-02-05 21:32:00,20.79,20.05,0,460,0.003037133374186,0
2015-02-05 21:33:00,20.89,20.2,0,457,0.003078950708923,0
2015-02-05 21:34:00,20.79,20.1,0,461,0.00304474434777,0
2015-02-05 21:35:00,20.79,20.1,0,462,0.00304474434777,0
2015-02-05 21:36:00,20.79,20.15,0,463.5,0.003052355506712,0
2015-02-05 21:36:59,20.79,20.2,0,461.5,0.003059966851019,0
2015-02-05 21:38:00,20.79,20.2,0,461.5,0.003059966851019,0
2015-02-05 21:39:00,20.79,20.2,0,458,0.003059966851019,0
2015-02-05 21:40:00,20.79,20.2,0,460,0.003059966851019,0
2015-02-05 21:40:59,20.79,20.245,0,460,0.003066817219386,0
2015-02-05 21:42:00,20.79,20.29,0,460.5,0.003073667737909,0
2015-02-05 21:42:59,20.745,20.29,0,460,0.003065120387012,0
2015-02-05 21:43:59,20.79,20.29,0,457,0.003073667737909,0
2015-02-05 21:45:00,20.745,20.34,0,460.5,0.003072710979014,0
2015-02-05 21:46:00,20.7,20.39,0,461,0.00307173289826,0
