brewery_id,brewery_name,review_time,review_overall,review_aroma,review_appearance,review_profilename,beer_style,review_palate,review_taste,beer_name,beer_abv,beer_beerid
73,Great Lakes Brewing Company,1203197649,,2.5,3.5,brewdlyhooked13,Rye Beer,3.5,3.0,Great Lakes Rock's Rye,5.7,39816
417,August Schell Brewing Company,1123906759,,4.0,2.5,garymuchow,Hefeweizen,3.5,4.0,Schell's Hefeweizen,4.4,3385
10099,Dogfish Head Brewery,1212361666,,4.5,4.5,getalife2k5,American Brown Ale,5.0,4.5,Palo Santo Marron,12.0,33832
467,Summit Brewing Company,1306365306,,3.0,4.0,Lunch,Rye Beer,4.0,3.5,Summit India Style Rye Ale,6.3,56474
590,New Glarus Brewing Company,1214961812,,3.5,4.5,wardough,German Pilsener,4.5,3.5,Edel-Pils,5.3,3325
1627,Eel River Brewing Co.,1283477406,,4.0,4.5,bruachan,Old Ale,3.5,4.0,Triple Exultation,9.7,30759
11031,Brouwerij De Molen,1299558427,,4.0,4.0,grub,Doppelbock,4.0,4.0,Revelation Cat Triple Hop Bock,9.2,57016
16205,Saint Somewhere Brewing Company,1309887482,,4.0,3.5,Knapp85,Saison / Farmhouse Ale,4.0,4.5,Wild Flower,7.5,62214
137,Sea Dog Brewing Company,1078033889,,3.0,3.0,sulldaddy,Fruit / Vegetable Beer,2.5,3.0,Sea Dog Raspberry Wheat Ale,4.5,3072
689,Two Brothers Brewing Company,1183513756,,4.0,4.5,illidurit,Rye Beer,4.5,4.5,Cane & Ebel,7.0,30502
603,Church Brew Works,1269796482,,4.0,4.0,bdupree,Tripel,3.5,4.0,Millenium Tripel,9.0,28495
400,Belfast Bay Brewing Co.,1066521748,,3.0,4.0,oberon,American Amber / Red Ale,3.0,4.0,Lobster Ale,5.0,2532
144,Sprecher Brewing Company,1211764292,,4.0,4.5,WasTrinkenSie,Doppelbock,4.0,3.5,Brewmaster's Premium Reserve Dopple Bock Aged In Oak Bourbon Barrels,9.0,38243
2137,Breckenridge Brewery,1321062331,,3.5,4.5,Florida9,American Porter,4.0,3.0,Vanilla Porter,4.7,27800
63,Deschutes Brewery,1189835941,,3.0,4.0,Floydster,American Brown Ale,4.0,4.0,Buzzsaw Brown,4.8,29767
423,Boulevard Brewing Co.,1244848242,,3.0,4.0,MiracleMets22,Witbier,4.0,3.5,ZÔN,4.4,3278
18149,The Lost Abbey,1226384289,,4.5,4.0,Bighuge,Belgian Strong Dark Ale,4.5,5.0,10 Commandments,10.0,36728
203,Greene King / Morland Brewery,1184032722,,4.0,4.5,rohrbachsfan,English Pale Ale,4.0,4.0,Old Speckled Hen,5.2,637
200,Mendocino Brewing Company,1100210710,,4.0,3.5,Skidz,Black & Tan,4.0,4.0,Black Eye Ale,6.5,2397
1471,Dark Horse Brewing Company,1144818977,,3.5,3.5,Crosling,Baltic Porter,3.5,3.5,Dark Horse Thirsty Trout Porter,6.5,8532
696,Thomas Hooker Brewing Company,1098672466,,4.0,4.0,Brent,Munich Helles Lager,4.0,4.0,Thomas Hooker Munich Style Lager,4.6,12993
710,Jacob Leinenkugel Brewing Company,1028370590,,3.0,3.5,bditty187,Euro Dark Lager,3.0,3.0,Leinenkugel's Creamy Dark,4.9,2940
287,"Bell's Brewery, Inc.",1057477828,,4.0,5.0,TheDM,Milk / Sweet Stout,4.0,3.0,Bell's Susie's Sweet Stout,5.6,1927
710,Jacob Leinenkugel Brewing Company,1177204743,,3.5,4.0,chemmie,Witbier,4.0,3.5,Leinenkugel's Sunset Wheat,4.9,29015
430,Alltech’s Lexington Brewing and Distilling Co.,1305087398,,3.5,3.0,jacobseyb,English Pale Ale,4.0,3.5,Kentucky Ale,5.34,1297
183,Brouwerij Sterkens N.V.,1035291559,,3.5,4.0,putnam,Witbier,3.0,3.0,Sterkens White Ale,4.7,628
664,Wells & Young's Ltd,1323216566,,4.0,4.0,TenHornsProud,Russian Imperial Stout,4.5,4.5,Courage Russian Imperial Stout,10.0,12873
18134,Redhook Ale Brewery,1053337034,,3.5,3.0,bmills1608,American IPA,3.5,3.5,Long Hammer IPA,6.5,34688
105,Miller Brewing Co.,1210724959,,3.0,3.5,joehawk333,American Blonde Ale,3.0,3.5,Miller Lite Blonde Ale,4.2,40883
215,Bières de Chimay S.A.,1265057007,,4.0,4.5,unclejimbay,Tripel,4.0,4.5,Chimay Tripel (White),8.0,1346
42,Brewery Ommegang,1129744170,,4.5,5.0,ODBRIP,Saison / Farmhouse Ale,5.0,5.0,Hennepin (Farmhouse Saison),7.7,141
13014,Surly Brewing Company,1325802707,,4.0,4.0,angrybabboon,American Brown Ale,4.0,4.0,Bender,5.1,28165
18,Freeminer Brewery Ltd.,1189138180,,3.0,3.5,MrMcGibblets,English India Pale Ale (IPA),3.0,3.5,Trafalgar India Pale Ale,6.0,4355
287,"Bell's Brewery, Inc.",1296264605,,4.5,3.5,ToAzwethinkweizm,American Double / Imperial IPA,4.5,4.5,Bell's Hopslam Ale,10.0,17112
402,Old Dominion Brewing Company,1320123427,,3.0,3.5,russwbeck,Märzen / Oktoberfest,2.0,2.0,Dominion Octoberfest,5.8,4742
27681,Ass Kisser Ales,1308717092,,4.0,3.5,Klym,American Porter,3.5,3.5,Ass Kisser Smoked Porter,8.03,67502
10099,Dogfish Head Brewery,1284052642,,4.5,4.0,techcommdood,Saison / Farmhouse Ale,4.5,5.0,Saison Du BUFF,6.8,60785
18968,Appalachian Brewing Company,1146528961,,3.0,4.0,Gavage,Scottish Ale,4.0,3.0,Jolly Scot Scottish Ale,5.2,3649
7730,Nøgne Ø - Det Kompromissløse Bryggeri A/S,1310948347,,4.5,4.0,schoolboy,Russian Imperial Stout,4.0,4.5,Dark Horizon 2nd Edition,17.5,46410
208,Brouwerij Westmalle,1150764501,,4.0,4.5,beermanbrian,Dubbel,4.0,4.0,Westmalle Trappist Dubbel,7.0,674
2210,Firestone Walker Brewing Co.,1299815317,,4.5,3.5,rtepiak,American Double / Imperial IPA,3.5,4.0,Double Jack,9.5,50697
322,Brouwerij Smisje,1198750631,,4.0,4.5,JohnGalt1,Dubbel,4.0,4.0,'t Smisje Dubbel,9.0,6587
147,Stone Brewing Co.,1257475622,,4.5,3.5,jeffjeff1,Belgian IPA,4.5,4.5,Stone 08.08.08 Vertical Epic Ale,8.6,44138
652,Central Waters Brewing Company,1261893866,,3.5,3.0,Onenote81,American Pale Ale (APA),4.0,3.0,Happy Heron Pale Ale,5.2,3086
470,Abbaye de Leffe S.A.,1289609352,,3.0,4.0,jcmotz,Belgian Pale Ale,3.0,2.5,Leffe Blonde,6.6,2137
35,Boston Beer Company (Samuel Adams),1247801133,,4.0,4.0,sgoodship,Schwarzbier,4.0,3.5,Samuel Adams Black Lager,4.9,21300
22,Unibroue,1091977828,,4.0,3.5,BuckeyeNation,Fruit / Vegetable Beer,3.5,4.0,Éphémère (Apple),5.5,3523
5318,Port Brewing Company / Pizza Port,1258004804,,4.0,4.0,bulletrain76,American Double / Imperial Pilsner,4.0,4.0,Panzer Imperial Pilsner,9.5,45328
3818,Southern Tier Brewing Company,1213154642,,4.5,3.0,RixBeer,American Double / Imperial IPA,4.5,4.0,Unearthly (Imperial India Pale Ale),9.5,28577
637,Brasserie Dupont sprl,1264179474,,4.0,3.5,ThaCreep,Belgian Strong Dark Ale,4.5,4.5,Moinette Brune,8.5,1714
345,Victory Brewing Company,1287525703,,3.5,4.0,jduffy21,Russian Imperial Stout,3.5,4.0,Storm King Stout,9.1,1013
681,Brasserie de l'Abbaye des Rocs s.a.,1112234079,,3.5,4.0,canucklehead,Witbier,3.5,4.0,Blanche Des Honnelles [Brasserie Des Rocs Blanche Double],6.0,5969
113,Samuel Smith Old Brewery (Tadcaster),1084890854,,5.0,4.5,mschofield,Russian Imperial Stout,4.0,5.0,Samuel Smith's Imperial Stout,7.0,782
35,Boston Beer Company (Samuel Adams),1314485953,,4.0,4.0,CaptJackHarkness,Märzen / Oktoberfest,4.0,4.5,Samuel Adams Octoberfest,5.3,102
10990,Lazy Magnolia Brewing Company,1302667239,,4.0,4.0,sommersb,English Brown Ale,4.0,4.0,Southern Pecan,4.39,22343
28,Anchor Brewing Company,1323085400,,4.0,4.0,tenaciousp65,California Common / Steam Beer,4.5,4.5,Anchor Steam Beer,4.9,63
158,Great Divide Brewing Company,1290969259,,3.0,4.5,beersensei305,American Double / Imperial IPA,3.5,2.0,16th Anniversary Wood Aged,10.0,59165
132,Rogue Ales,1217635745,,5.0,3.5,KaiMiller,American Amber / Red Ale,4.0,4.0,St. Rogue Red,5.1,1597
140,Sierra Nevada Brewing Co.,1214443520,,4.5,4.5,SigEp,American IPA,4.5,5.0,Sierra Nevada Southern Hemisphere Harvest Fresh Hop Ale,6.7,42533
160,Wychwood Brewery Company Ltd,1175647506,,4.0,4.0,guinness72384,English Brown Ale,3.5,3.5,Hobgoblin,5.2,236
147,Stone Brewing Co.,1302494570,,4.0,4.0,vandemonian,Belgian IPA,4.0,4.0,Stone Cali-Belgique,6.9,43905
113,Samuel Smith Old Brewery (Tadcaster),1180031919,,4.0,4.5,brewhaven,Russian Imperial Stout,4.0,4.0,Samuel Smith's Imperial Stout,7.0,782
2681,Oskar Blues Grill & Brew,1249362013,,4.0,4.0,Verecund,Scotch Ale / Wee Heavy,4.0,4.0,Old Chub - Scottish Style Ale,8.0,14712
68,Flying Dog Brewery,1267932076,,4.0,3.5,OzarkElmo,American IPA,4.0,4.0,Snake Dog IPA,7.1,205
75,Grupo Modelo S.A. de C.V.,1091392295,,2.5,3.0,jayb,Munich Dunkel Lager,2.5,3.0,Negra Modelo,5.4,667
402,Old Dominion Brewing Company,1145688340,,4.0,3.5,mentor,English Barleywine,4.5,4.0,Dominion Millennium Ale,11.4,24395
35,Boston Beer Company (Samuel Adams),1318550294,,3.5,3.0,Beerandraiderfan,Rauchbier,3.5,3.5,Samuel Adams Bonfire Rauchbier,5.7,71758
5318,Port Brewing Company / Pizza Port,1289708997,,3.5,4.5,Ineedabeerhere,American Pale Ale (APA),3.5,3.5,Plant To Pint,6.5,45204
403,"Pyramid Breweries, Inc.",1064343945,,4.5,3.5,Tballz420,Fruit / Vegetable Beer,3.5,3.5,Audacious Apricot Ale,5.1,25649
17981,Cigar City Brewing,1300414283,,4.5,4.5,FLBeerGuy,American Double / Imperial Stout,4.5,5.0,Dirac  - Oak Aged,10.0,67293
39,Privatbrauerei Franz Inselkammer KG / Brauerei Aying,1173024308,,4.5,4.0,mattcrill,Munich Dunkel Lager,3.5,3.5,Ayinger Altbairisch Dunkel,5.0,134
470,Abbaye de Leffe S.A.,1079663015,,3.5,4.0,assurbanipaul,Belgian Pale Ale,4.0,4.0,Leffe Blonde,6.6,2137
9529,Cumberland Brews,1237926494,,4.0,4.0,beerhobo22,American Porter,4.5,4.5,Nitro Porter,5.8,17299
22202,Element Brewing Company,1285868997,,4.5,4.0,LtCracker20,American Black Ale,3.5,4.0,Dark Element,8.0,58887
853,Black Oak Brewing Co.,1246152865,,4.0,4.0,MeisterBurger,Saison / Farmhouse Ale,4.0,4.0,Black Oak Summer Saison,4.5,18649
5318,Port Brewing Company / Pizza Port,1235017354,,4.0,4.0,mjl21,Schwarzbier,3.5,3.5,Midnight Expression,5.0,41609
604,Brasserie Dubuisson Frères sprl,1049890650,,4.0,4.0,jeffboo,Belgian Strong Pale Ale,3.0,3.5,Bush Ambrée,12.0,1602
45,Brooklyn Brewery,1228180578,,4.5,4.0,FenwaySquid,English Barleywine,4.0,4.0,Brooklyn Monster Ale,10.8,2231
140,Sierra Nevada Brewing Co.,1311385624,,3.5,4.0,jayhawk73,Weizenbock,4.0,4.0,Best Of Beer Camp: Weizenbock - Beer Camp #37,6.8,69070
3,Abita Brewing Co.,1291034043,,3.5,4.0,clayrock81,American Brown Ale,3.5,3.0,Pecan Harvest Ale,5.0,35134
590,New Glarus Brewing Company,1297561846,,4.0,4.0,pokesbeerdude,Hefeweizen,4.0,4.5,Dancing Man Wheat,7.2,37586
16586,Saltram of Barossa,1199403382,,4.5,3.5,jarmby1711,Fruit / Vegetable Beer,4.0,4.5,Pepperjack Hand Crafted Ale,4.7,40348
10099,Dogfish Head Brewery,1208294828,,4.0,3.5,petebritton2003,American Strong Ale,3.5,4.5,Immort Ale,11.0,199
22320,Wilbur Brewing Co.,1269492398,,4.5,4.5,tippebrewcrew2,American Brown Ale,3.5,3.5,Biker Brown Ale,5.0,57060
2455,French Broad Brewing Co.,1279032441,,4.0,3.5,Brenden,Rye Beer,4.0,4.0,Rye Hopper,5.9,44968
147,Stone Brewing Co.,1310195392,,4.0,4.5,CaptainTripps,Russian Imperial Stout,4.0,4.0,Stone Imperial Russian Stout,10.5,1160
45,Brooklyn Brewery,1313587257,,4.0,4.0,DNICE555,Herbed / Spiced Beer,2.0,2.0,The Concoction,7.6,68882
10099,Dogfish Head Brewery,1269566584,,4.0,4.0,BeerNinja007,American Double / Imperial IPA,4.0,4.0,90 Minute IPA,9.0,2093
433,Molson Coors Canada,1300570391,,3.0,3.0,heebes,American Blonde Ale,2.5,3.0,Molson Export,5.0,1837
24018,Jester King Craft Brewery,1311982077,,4.5,4.5,JMad,Russian Imperial Stout,4.5,4.5,Black Metal Imperial Stout,10.4,64626
113,Samuel Smith Old Brewery (Tadcaster),1100515071,,3.5,4.0,ctmaiden,Winter Warmer,3.5,4.5,Samuel Smith's Winter Welcome Ale,6.0,577
81,Heineken Nederland B.V.,1208765237,,1.0,4.0,WasTrinkenSie,Euro Pale Lager,1.5,1.5,Heineken Lager Beer,5.0,246
664,Wells & Young's Ltd,1077733792,,3.5,4.0,KingSlender,Milk / Sweet Stout,3.5,4.0,Young's Double Chocolate Stout,5.2,73
1435,Tuborgs Bryggerier A/S,1182767657,,3.0,3.0,jtslay,Euro Pale Lager,4.0,3.5,Tuborg Lager (Red / Rød),4.3,37131
345,Victory Brewing Company,1161464745,,4.5,4.5,rabsten,American IPA,4.0,5.0,HopDevil Ale,6.7,1005
35,Boston Beer Company (Samuel Adams),1296711046,,4.5,4.0,ChugginOil,Milk / Sweet Stout,3.5,4.0,Samuel Adams Cream Stout,4.9,1879
379,Moosehead Breweries Ltd.,1201382421,,4.0,3.5,Adam2200,American Pale Lager,4.5,3.0,Moosehead Lager,5.0,1053
579,Kona Brewing Co.,1261365440,,2.5,3.0,Torps,American Porter,2.0,2.5,Pipeline Porter,5.4,33183
321,Brasserie d'Achouffe,1221079407,,4.0,4.5,PatronWizard,Belgian IPA,4.0,4.0,Houblon Chouffe Dobbelen IPA Tripel,9.0,27804
184,Bierbrouwerij De Koningshoeven B.V.,1211072993,,4.0,4.0,swizzlenuts,Witbier,3.5,4.5,Witte Trappist,5.5,20298
139,Shipyard Brewing Co.,1238804797,,4.0,4.0,cdizinno,Winter Warmer,4.0,4.5,Prelude Special Ale,6.8,288
9602,Cape Cod Beer,1234932774,,4.0,4.0,tigg924,American Porter,4.0,4.5,Cape Cod Porter,6.0,26895
35,Boston Beer Company (Samuel Adams),1232080661,,4.0,3.5,chaunur,English Pale Ale,4.0,4.0,Samuel Adams Pale Ale,5.25,833
2372,Terrapin Beer Company,1187542757,,4.0,4.0,Duster72,American Double / Imperial IPA,3.5,3.0,Terrapin Rye Squared,8.5,22042
394,Stoudts Brewing Co.,1231500222,,4.0,4.0,JohnGalt1,German Pilsener,4.0,4.0,Stoudts Pils,5.4,5411
922,Brouwerij der St. Benedictusabdij de Achelse,1063907911,,3.5,4.0,AtLagerHeads,Tripel,4.0,4.0,Trappist Achel 8° Blond,8.0,2948
164,Harvey & Son Ltd.,1263524336,,4.5,2.0,jgasparine,Winter Warmer,3.5,4.5,Harveys Christmas Ale,8.1,2307
147,Stone Brewing Co.,1283563949,,4.0,4.0,beerwolf77,Belgian IPA,4.0,4.0,Stone 08.08.08 Vertical Epic Ale,8.6,44138
3521,De Proefbrouwerij (bvba Andelot),1304220279,,3.5,3.5,craytonic,Dubbel,3.5,3.0,Andelot Cuvee Angelique,7.0,19257
105,Miller Brewing Co.,1080586712,,2.5,2.0,oggg,Light Lager,2.0,2.5,Miller Lite,4.17,332
16866,The Bruery,1221959493,,4.5,4.5,MiScusi,Fruit / Vegetable Beer,5.0,4.5,Autumn Maple,10.5,44932
193,Anderson Valley Brewing Company,1050500538,,3.5,4.0,zerk,Oatmeal Stout,4.0,3.0,Barney Flats Oatmeal Stout,5.7,615
396,AleSmith Brewing Company,1280369023,,4.0,4.0,regspeir,American Double / Imperial Stout,4.5,4.5,AleSmith Speedway Stout,12.0,3833
45,Brooklyn Brewery,1275113111,,3.5,3.5,cbutova,English Barleywine,4.0,4.0,Brooklyn Monster Ale,10.8,2231
804,Brasserie de Silly S.A.,1133810078,,4.0,4.0,Phyl21ca,Scotch Ale / Wee Heavy,4.0,4.0,Scotch Silly,8.0,2489
3062,Amos Howard's Brew Pub,1133714805,,3.0,3.5,Enola,American Amber / Red Lager,3.5,3.5,Ruby Lager,3.7,15597
417,August Schell Brewing Company,1275872281,,2.5,4.0,woodske1,German Pilsener,4.0,2.5,Schell's Pils,5.6,1246
1315,Klosterbrauerei Weltenburg,1121792158,,3.5,4.5,mobyfann,German Pilsener,4.0,4.0,Weltenburger Pils,4.9,8555
35,Boston Beer Company (Samuel Adams),1099976785,,4.0,3.0,rocketmotor,Fruit / Vegetable Beer,2.0,1.5,Samuel Adams Cherry Wheat,5.3,108
140,Sierra Nevada Brewing Co.,1306546418,,4.0,4.0,AmericanGothic,California Common / Steam Beer,4.0,4.0,Best Of Beer Camp: California Common - Beer Camp #8,6.5,68960
12226,Apatinska Pivara A.D.,1295366001,,2.0,2.0,djura,Czech Pilsener,3.0,3.0,Niksicko Pivo,5.0,44075
689,Two Brothers Brewing Company,1323487146,,5.0,4.5,unclejazz,Bière de Garde,4.0,4.5,Domaine DuPage French Style Country Ale,5.9,2961
26,Three Floyds Brewing Co. & Brewpub,1214852847,,5.0,4.5,twiggamortis420,American Pale Ale (APA),4.0,5.0,Alpha King Pale Ale,6.0,39
147,Stone Brewing Co.,1295381021,,4.0,4.0,mothman,American Black Ale,3.5,3.5,Double Dry Hopped Sublimely Self-Righteous Ale,8.7,60106
16866,The Bruery,1282105038,,4.0,4.0,tjfinkle,Old Ale,4.0,3.5,Coton,14.5,58498
62,D.L. Geary Brewing Company,1146886836,,4.0,4.5,Leon,Kölsch,4.5,5.0,Geary's Summer Ale,6.0,1136
10099,Dogfish Head Brewery,1292823606,,3.5,3.5,bbb099,American Double / Imperial IPA,4.5,4.5,Squall IPA,9.0,49838
201,Brouwerij De Dolle Brouwers,1110057210,,4.5,4.5,horndecker,Belgian Strong Pale Ale,4.5,4.5,De Dolle Stille Nacht,12.0,817
10099,Dogfish Head Brewery,1274498187,,3.5,4.0,hardy008,American IPA,3.5,3.5,ApriHop,7.0,3951
3055,English Ales Brewery,1270947404,,4.0,4.5,Zorro,English Porter,4.0,4.5,Black Prince Porter,5.0,21767
4477,Brauerei Göss (Brau Union),1271874937,,3.5,3.5,sunrisesolara,Bock,3.0,3.5,Gösser Bock,7.1,15766
1888,Lake Placid Craft Brewing Company,1126371361,,3.0,3.0,IronDjinn,English Pale Ale,2.5,2.5,46'er Pale Ale,6.0,6752
428,Mahrs-Bräu,1265087183,,4.5,3.0,ColoradoBobs,Bock,3.5,3.5,Mahr's Christmas Bock,6.0,14899
1549,Goose Island Beer Co.,1129658835,,4.0,4.5,Viggo,Belgian Strong Pale Ale,4.0,4.5,Matilda,7.0,4318
140,Sierra Nevada Brewing Co.,1263515925,,3.5,4.0,drseamus,American Strong Ale,3.5,3.0,Life & Limb,10.2,54089
147,Stone Brewing Co.,1140982121,,4.5,4.5,Boilermaker88,American Barleywine,4.0,5.0,Stone Old Guardian Barley Wine Style Ale 2004,10.06,15617
287,"Bell's Brewery, Inc.",1312356331,,4.0,4.5,chicagoabbot,American IPA,4.5,4.5,Two Hearted Ale,7.0,1093
283,Brouwerij Liefmans,1157929631,,4.0,4.0,stephenlouis,Fruit / Vegetable Beer,3.5,3.5,Frambozenbier,4.0,2467
142,Spaten-Franziskaner-Bräu,1192141905,,3.0,4.0,ralree,Märzen / Oktoberfest,4.0,3.0,Spaten Oktoberfestbier Ur-Märzen,5.9,582
103,"Middle Ages Brewing Co., Ltd.",1101613469,,4.0,4.0,francisweizen,Extra Special / Strong Bitter (ESB),4.0,4.5,Beast Bitter,5.3,329
590,New Glarus Brewing Company,1145412877,,4.0,4.0,assurbanipaul,American IPA,4.0,4.0,Hop Hearty Ale,6.1,1956
200,Mendocino Brewing Company,1133726014,,3.5,3.5,Wasatch,American Strong Ale,4.0,4.0,Eye of the Hawk,8.0,641
579,Kona Brewing Co.,1294909213,,3.5,3.5,nrbw23,American Pale Ale (APA),3.5,3.0,Fire Rock Pale Ale,5.8,5753
412,Kulmbacher Brauerei AG,1062729505,,3.5,4.0,TheJoj,Hefeweizen,4.5,4.0,Kapuziner Weissbier,5.4,1229
132,Rogue Ales,1286822523,,3.5,4.0,TheSeeker61,American Porter,3.5,4.0,Mocha Porter,5.3,353
1199,Founders Brewing Company,1213269507,,4.0,4.0,Gavage,Rye Beer,4.0,4.0,Founders Red's Rye PA,6.6,16074
641,Brouwerij Verhaeghe,1117983117,,4.5,4.0,NEhophead,Flanders Red Ale,4.0,4.0,Duchesse De Bourgogne,6.0,1745
14936,FiftyFifty Brewing Co.,1318864717,,4.5,4.0,zoolzoo,American Double / Imperial Stout,4.5,4.5,Imperial Eclipse Stout - Evan Williams Bourbon,9.5,64055
1199,Founders Brewing Company,1289173523,,4.5,4.0,Blind00Squirrel,American IPA,4.0,4.5,Founders Centennial IPA,7.2,5441
1549,Goose Island Beer Co.,1167360216,,4.5,4.0,velo343,Old Ale,4.0,4.5,Imperial Brown Goose,9.0,19005
13667,Starr Hill Brewery,1309313869,,4.5,4.0,oberon,American Double / Imperial IPA,3.5,4.0,Double Platinum,8.5,65886
18968,Appalachian Brewing Company,1293401130,,3.0,3.0,CHADMC3,Scottish Ale,3.5,4.0,Jolly Scot Scottish Ale,5.2,3649
694,Tröegs Brewing Company,1196205583,,3.5,3.5,wheelinshirt,English Brown Ale,2.5,2.0,Tröegs Rugged Trail Nut Brown Ale,4.4,3677
173,Hair of the Dog Brewing Company / Brewery and Tasting Room,1276049707,,4.5,4.0,scottfrie,American Double / Imperial IPA,4.0,4.5,Blue Dot Double India Pale Ale,7.0,25265
259,Brouwerij St. Bernardus NV,1230958346,,4.5,4.5,burnstar,Quadrupel (Quad),5.0,5.0,St. Bernardus Abt 12,10.0,1708
113,Samuel Smith Old Brewery (Tadcaster),1262909755,,4.0,4.0,Bitterbill,English Strong Ale,4.5,4.5,Samuel Smith's Yorkshire Stingo,9.0,46749
13307,Mikkeller ApS,1230587617,,3.5,4.5,BasementDweller,Russian Imperial Stout,4.0,3.5,Black Hole,13.1,33929
156,Tommyknocker Brewery,1321228058,,4.0,4.0,BeerNoobNC,American IPA,4.0,4.0,Pick Axe India Pale Ale,6.2,75231
147,Stone Brewing Co.,1240531123,,4.0,4.0,drunkmonk,Russian Imperial Stout,4.5,4.5,Stone Imperial Russian Stout,10.5,1160
22472,Skull Coast Brewing Company,1305042890,,4.5,4.0,CBlack85,American Porter,3.0,4.0,Gallows Point Dead Man's Porter,7.0,63091
18006,Half Acre Beer Company,1307706285,,3.5,4.0,Florida9,English India Pale Ale (IPA),3.5,3.5,Meat Wave,6.5,69278
2438,Browar Namys&#322;ów Sp. z o.o.,1132777706,,3.0,3.5,rebel1771,Euro Pale Lager,2.5,3.0,Ryan,6.2,7963
367,"Boon Rawd Brewery Co., Ltd",1114641295,,3.0,2.0,pootz,Euro Pale Lager,3.5,3.5,Singha,5.0,976
10272,Innis & Gunn,1128305324,,4.5,4.0,canucklehead,Scottish Ale,4.0,4.0,Innis And Gunn Oak Aged Beer,6.6,12719
429,Alaskan Brewing Co.,1042704751,,4.5,4.0,Murph,American Porter,3.5,4.5,Alaskan Smoked Porter,6.5,1769
610,Bear Republic Brewing Co.,1131396532,,5.0,4.0,GClarkage,American IPA,4.5,4.5,Simply Simcoe #1,6.0,26819
3218,Brasserie de Saverne,1258818905,,2.0,2.0,mrmanning,Euro Strong Lager,1.5,1.5,Boris Bold,8.6,24197
22,Unibroue,1171844267,,3.0,4.5,IntriqKen,Belgian Strong Pale Ale,4.5,4.0,La Seigneuriale,7.5,22555
21006,Brasseurs Illimités,1260932584,,3.5,4.0,Phyl21ca,American Pale Ale (APA),3.5,4.0,Bièropholie - Un Gros Merci!,6.1,53782
287,"Bell's Brewery, Inc.",1255751750,,5.0,4.0,homebrew311,American Double / Imperial Stout,4.0,4.5,Bell's Java Stout,7.5,2010
260,Brasserie De Saint-Sylvestre,1322325823,,4.0,5.0,CanuckRover,Bière de Garde,4.5,3.5,Bière Nouvelle,8.0,7491
24,Traquair House Brewery Lld,1146715220,,4.0,4.0,cheers2beers,Scotch Ale / Wee Heavy,4.0,5.0,Traquair House Ale,7.2,36
158,Great Divide Brewing Company,1264578371,,4.0,5.0,wedgie9,American Double / Imperial IPA,5.0,3.0,15th Anniversary Wood Aged,10.0,50331
141,Smuttynose Brewing Company,1259091049,,4.0,4.0,PDXHops,American Brown Ale,4.5,4.0,Smuttynose Old Brown Dog Ale,6.5,184
1141,Brasserie Dieu Du Ciel,1260690785,,4.0,4.0,rtepiak,American Barleywine,4.0,4.0,Solstice D'hiver,9.8,14735
256,Lost Coast Brewery and Cafe,1275018096,,4.0,4.0,wordemupg,English Brown Ale,3.5,3.5,Downtown Brown,5.0,717
22,Unibroue,1187041493,,3.5,4.0,nickss,Belgian Strong Pale Ale,3.5,4.0,Unibroue 16,10.0,35299
646,Carlow Brewing Company,1262046305,,3.5,2.5,Nezzy,Irish Red Ale,3.5,4.0,O'Hara's Irish Red,4.3,22181
719,Blitz-Weinhard Brewing Co.,1186991649,,2.0,3.0,smttycty,American Pale Wheat Ale,3.0,2.5,Henry Weinhard's Hefeweizen,4.86,2132
10099,Dogfish Head Brewery,1134256281,,4.5,4.5,bikerboy,American Double / Imperial IPA,5.0,4.5,90 Minute IPA,9.0,2093
158,Great Divide Brewing Company,1293328897,,3.5,3.0,DPhillips1027,Old Ale,4.0,4.5,Hibernation Ale,8.7,1446
113,Samuel Smith Old Brewery (Tadcaster),1053359282,,4.0,4.0,au1sec,English India Pale Ale (IPA),4.0,5.0,Samuel Smith's India Ale,5.0,573
30,Avery Brewing Company,1268279889,,3.5,4.0,rpstevens,Irish Dry Stout,4.0,3.5,Out Of Bounds Stout,6.3,1830
201,Brouwerij De Dolle Brouwers,1140994098,,4.5,4.5,RichLightweight,Belgian Strong Dark Ale,4.5,4.5,De Dolle Stille Nacht Special Reserva 2005,12.0,28008
35,Boston Beer Company (Samuel Adams),1075827267,,4.0,4.0,counselor,American Pale Ale (APA),3.5,4.0,Samuel Adams Boston Ale (Stock Ale),4.94,1193
4668,Jamieson Brewery,1270205421,,3.0,4.0,LittleCreature,American Dark Wheat Ale,4.0,3.5,Jamieson Mountain Ale,5.0,10061
345,Victory Brewing Company,1171865514,,4.0,3.5,suneal,Doppelbock,4.0,4.5,St. Victorious,7.6,1012
180,Brouwerij Huyghe,1136172880,,4.0,4.0,Suds,Belgian Strong Dark Ale,4.0,4.5,Delirium Noël,10.0,2347
30,Avery Brewing Company,1284612192,,4.5,4.5,DoubleSimcoe,American Barleywine,4.5,4.5,Hog Heaven Barley Wine,9.2,1490
147,Stone Brewing Co.,1224527108,,5.0,5.0,SirSketch,American Double / Imperial Stout,4.5,4.5,Stone 12th Anniversary Bitter Chocolate Oatmeal Stout,9.2,43491
62,D.L. Geary Brewing Company,1273105435,,3.5,3.5,JoeyBeerBelly,Kölsch,4.0,4.0,Geary's Summer Ale,6.0,1136
