Timestamp,year,month,day,hour
2019-01-27 11:00:00,2019,1,27,11
2019-01-27 12:00:00,2019,1,27,12
2019-01-27 13:00:00,2019,1,27,13
2019-01-27 14:00:00,2019,1,27,14
2019-01-27 15:00:00,2019,1,27,15
2019-01-27 16:00:00,2019,1,27,16
2019-01-27 17:00:00,2019,1,27,17
2019-01-27 18:00:00,2019,1,27,18
2019-01-27 19:00:00,2019,1,27,19
2019-01-27 20:00:00,2019,1,27,20
2019-01-27 21:00:00,2019,1,27,21
2019-01-27 22:00:00,2019,1,27,22
2019-01-27 23:00:00,2019,1,27,23
2019-01-28 00:00:00,2019,1,28,0
2019-01-28 01:00:00,2019,1,28,1
2019-01-28 02:00:00,2019,1,28,2
2019-01-28 03:00:00,2019,1,28,3
2019-01-28 04:00:00,2019,1,28,4
2019-01-28 05:00:00,2019,1,28,5
2019-01-28 06:00:00,2019,1,28,6
2019-01-28 07:00:00,2019,1,28,7
2019-01-28 08:00:00,2019,1,28,8
2019-01-28 09:00:00,2019,1,28,9
2019-01-28 10:00:00,2019,1,28,10
2019-01-28 11:00:00,2019,1,28,11
2019-01-28 12:00:00,2019,1,28,12
2019-01-28 13:00:00,2019,1,28,13
2019-01-28 14:00:00,2019,1,28,14
2019-01-28 15:00:00,2019,1,28,15
2019-01-28 16:00:00,2019,1,28,16
2019-01-28 17:00:00,2019,1,28,17
2019-01-28 18:00:00,2019,1,28,18
2019-01-28 19:00:00,2019,1,28,19
2019-01-28 20:00:00,2019,1,28,20
2019-01-28 21:00:00,2019,1,28,21
2019-01-28 22:00:00,2019,1,28,22
2019-01-28 23:00:00,2019,1,28,23
2019-01-29 00:00:00,2019,1,29,0
2019-01-29 01:00:00,2019,1,29,1
2019-01-29 02:00:00,2019,1,29,2
2019-01-29 03:00:00,2019,1,29,3
2019-01-29 04:00:00,2019,1,29,4
2019-01-29 05:00:00,2019,1,29,5
2019-01-29 06:00:00,2019,1,29,6
2019-01-29 07:00:00,2019,1,29,7
2019-01-29 08:00:00,2019,1,29,8
2019-01-29 09:00:00,2019,1,29,9
2019-01-29 10:00:00,2019,1,29,10
2019-01-29 11:00:00,2019,1,29,11
2019-01-29 12:00:00,2019,1,29,12
2019-01-29 13:00:00,2019,1,29,13
2019-01-29 14:00:00,2019,1,29,14
2019-01-29 15:00:00,2019,1,29,15
2019-01-29 16:00:00,2019,1,29,16
2019-01-29 17:00:00,2019,1,29,17
2019-01-29 18:00:00,2019,1,29,18
2019-01-29 19:00:00,2019,1,29,19
2019-01-29 20:00:00,2019,1,29,20
2019-01-29 21:00:00,2019,1,29,21
2019-01-29 22:00:00,2019,1,29,22
2019-01-29 23:00:00,2019,1,29,23
2019-01-30 00:00:00,2019,1,30,0
2019-01-30 01:00:00,2019,1,30,1
2019-01-30 02:00:00,2019,1,30,2
2019-01-30 03:00:00,2019,1,30,3
2019-01-30 04:00:00,2019,1,30,4
2019-01-30 05:00:00,2019,1,30,5
2019-01-30 06:00:00,2019,1,30,6
2019-01-30 07:00:00,2019,1,30,7
2019-01-30 08:00:00,2019,1,30,8
2019-01-30 09:00:00,2019,1,30,9
2019-01-30 10:00:00,2019,1,30,10
2019-01-30 11:00:00,2019,1,30,11
2019-01-30 12:00:00,2019,1,30,12
2019-01-30 13:00:00,2019,1,30,13
2019-01-30 14:00:00,2019,1,30,14
2019-01-30 15:00:00,2019,1,30,15
2019-01-30 16:00:00,2019,1,30,16
2019-01-30 17:00:00,2019,1,30,17
2019-01-30 18:00:00,2019,1,30,18
2019-01-30 19:00:00,2019,1,30,19
2019-01-30 20:00:00,2019,1,30,20
2019-01-30 21:00:00,2019,1,30,21
2019-01-30 22:00:00,2019,1,30,22
2019-01-30 23:00:00,2019,1,30,23
2019-01-31 00:00:00,2019,1,31,0
2019-01-31 01:00:00,2019,1,31,1
2019-01-31 02:00:00,2019,1,31,2
2019-01-31 03:00:00,2019,1,31,3
2019-01-31 04:00:00,2019,1,31,4
2019-01-31 05:00:00,2019,1,31,5
2019-01-31 06:00:00,2019,1,31,6
2019-01-31 07:00:00,2019,1,31,7
2019-01-31 08:00:00,2019,1,31,8
2019-01-31 09:00:00,2019,1,31,9
2019-01-31 10:00:00,2019,1,31,10
2019-01-31 11:00:00,2019,1,31,11
2019-01-31 12:00:00,2019,1,31,12
2019-01-31 13:00:00,2019,1,31,13
2019-01-31 14:00:00,2019,1,31,14
2019-01-31 15:00:00,2019,1,31,15
2019-01-31 16:00:00,2019,1,31,16
2019-01-31 17:00:00,2019,1,31,17
2019-01-31 18:00:00,2019,1,31,18
2019-01-31 19:00:00,2019,1,31,19
2019-01-31 20:00:00,2019,1,31,20
2019-01-31 21:00:00,2019,1,31,21
2019-01-31 22:00:00,2019,1,31,22
2019-01-31 23:00:00,2019,1,31,23
